年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-12-17,2019-12-17,0.0500,2019-12-18
2019年,2019-10-25,2019-10-25,0.0423,2019-10-28
2017年,2017-11-21,2017-11-21,0.1951,2017-11-22
