年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-25,2020-12-25,0.0300,2020-12-29
2020年,2020-06-19,2020-06-19,0.0240,2020-06-23
2019年,2019-12-17,2019-12-17,0.0080,2019-12-19
2019年,2019-09-09,2019-09-09,0.0150,2019-09-11
2019年,2019-05-13,2019-05-13,0.0100,2019-05-15
