年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-18,2021-01-18,0.0063,2021-01-20
2020年,2020-10-21,2020-10-21,0.0064,2020-10-23
2020年,2020-07-10,2020-07-10,0.0069,2020-07-14
2020年,2020-04-14,2020-04-14,0.0068,2020-04-16
2020年,2020-01-14,2020-01-14,0.0066,2020-01-16
2019年,2019-10-18,2019-10-18,0.0063,2019-10-22
2019年,2019-07-26,2019-07-26,0.0060,2019-07-30
2019年,2019-04-16,2019-04-16,0.0054,2019-04-18
2019年,2019-01-15,2019-01-15,0.0051,2019-01-17
2017年,2017-12-15,2017-12-15,0.0420,2017-12-19
