年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-20,2021-01-20,0.2350,2021-01-22
2020年,2020-01-13,2020-01-13,0.0580,2020-01-15
2016年,2016-01-19,2016-01-19,0.0210,2016-01-21
2015年,2015-01-14,2015-01-14,0.0210,2015-01-16
2011年,2011-01-19,2011-01-19,0.1360,2011-01-21
2010年,2010-01-20,2010-01-20,0.2180,2010-01-22
2007年,2007-05-25,2007-05-25,1.0610,2007-05-29
