净值日期,累计净值,单位净值,日增长率,复权净值
2011-05-17,1.0,1.0,0.0,1.0
2011-05-20,1.0001,1.0001,0.01,1.0001
2011-05-27,1.0006,1.0006,0.05,1.0006
2011-06-03,1.0011,1.0011,0.05,1.0011
2011-06-10,1.0016,1.0016,0.0499,1.0016
2011-06-17,1.0021,1.0021,0.0499,1.0021
2011-06-24,1.003,1.003,0.0898,1.003
2011-06-30,1.004,1.004,0.0997,1.004
2011-07-01,1.0044,1.0044,0.0398,1.0044
2011-07-08,1.0053,1.0053,0.0896,1.0053
2011-07-15,1.006,1.006,0.0696,1.006
2011-07-18,1.0059,1.0059,-0.0099,1.0059
2011-07-22,1.0056,1.0056,-0.0298,1.0056
2011-07-25,1.0061,1.0061,0.0497,1.0061
2011-07-26,1.0064,1.0064,0.0298,1.0064
2011-07-27,1.0065,1.0065,0.0099,1.0065
2011-07-28,1.0065,1.0065,0.0,1.0065
2011-07-29,1.0068,1.0068,0.0298,1.0068
2011-08-01,1.0071,1.0071,0.0298,1.0071
2011-08-02,1.0074,1.0074,0.0298,1.0074
2011-08-03,1.0072,1.0072,-0.0199,1.0072
2011-08-04,1.0074,1.0074,0.0199,1.0074
2011-08-05,1.0083,1.0083,0.0893,1.0083
2011-08-08,1.0093,1.0093,0.0992,1.0093
2011-08-09,1.0097,1.0097,0.0396,1.0097
2011-08-10,1.01,1.01,0.0297,1.01
2011-08-11,1.0108,1.0108,0.0792,1.0108
2011-08-12,1.0111,1.0111,0.0297,1.0111
2011-08-15,1.0118,1.0118,0.0692,1.0118
2011-08-16,1.0117,1.0117,-0.0099,1.0117
2011-08-17,1.012,1.012,0.0297,1.012
2011-08-18,1.012,1.012,0.0,1.012
2011-08-19,1.0126,1.0126,0.0593,1.0126
2011-08-22,1.0128,1.0128,0.0198,1.0128
2011-08-23,1.0128,1.0128,0.0,1.0128
2011-08-24,1.0126,1.0126,-0.0197,1.0126
2011-08-25,1.012,1.012,-0.0593,1.012
2011-08-26,1.0115,1.0115,-0.0494,1.0115
2011-08-29,1.0084,1.0084,-0.3065,1.0084
2011-08-30,1.0068,1.0068,-0.1587,1.0068
2011-08-31,1.0069,1.0069,0.0099,1.0069
2011-09-01,1.0079,1.0079,0.0993,1.0079
2011-09-02,1.008,1.008,0.0099,1.008
2011-09-05,1.0089,1.0089,0.0893,1.0089
2011-09-06,1.0093,1.0093,0.0396,1.0093
2011-09-07,1.0082,1.0082,-0.109,1.0082
2011-09-08,1.0078,1.0078,-0.0397,1.0078
2011-09-09,1.0084,1.0084,0.0595,1.0084
2011-09-13,1.0094,1.0094,0.0992,1.0094
2011-09-14,1.0094,1.0094,0.0,1.0094
2011-09-15,1.0092,1.0092,-0.0198,1.0092
2011-09-16,1.0084,1.0084,-0.0793,1.0084
2011-09-19,1.0085,1.0085,0.0099,1.0085
2011-09-20,1.0088,1.0088,0.0297,1.0088
2011-09-21,1.0088,1.0088,0.0,1.0088
2011-09-22,1.0096,1.0096,0.0793,1.0096
2011-09-23,1.0124,1.0124,0.2773,1.0124
2011-09-26,1.0159,1.0159,0.3457,1.0159
2011-09-27,1.0154,1.0154,-0.0492,1.0154
2011-09-28,1.0153,1.0153,-0.0098,1.0153
2011-09-29,1.0164,1.0164,0.1083,1.0164
2011-09-30,1.0175,1.0175,0.1082,1.0175
2011-10-10,1.0223,1.0223,0.4717,1.0223
2011-10-11,1.0238,1.0238,0.1467,1.0238
2011-10-12,1.023,1.023,-0.0781,1.023
2011-10-13,1.0222,1.0222,-0.0782,1.0222
2011-10-14,1.0241,1.0241,0.1859,1.0241
2011-10-17,1.0243,1.0243,0.0195,1.0243
2011-10-18,1.0271,1.0271,0.2734,1.0271
2011-10-19,1.0287,1.0287,0.1558,1.0287
2011-10-20,1.0317,1.0317,0.2916,1.0317
2011-10-21,1.0313,1.0313,-0.0388,1.0313
2011-10-24,1.031,1.031,-0.0291,1.031
2011-10-25,1.0299,1.0299,-0.1067,1.0299
2011-10-26,1.0306,1.0306,0.068,1.0306
2011-10-27,1.0298,1.0298,-0.0776,1.0298
2011-10-28,1.0299,1.0299,0.0097,1.0299
2011-10-31,1.0317,1.0317,0.1748,1.0317
2011-11-01,1.0334,1.0334,0.1648,1.0334
2011-11-02,1.0348,1.0348,0.1355,1.0348
2011-11-03,1.0354,1.0354,0.058,1.0354
2011-11-04,1.0362,1.0362,0.0773,1.0362
2011-11-07,1.0365,1.0365,0.029,1.0365
2011-11-08,1.0386,1.0386,0.2026,1.0386
2011-11-09,1.0412,1.0412,0.2503,1.0412
2011-11-10,1.0459,1.0459,0.4514,1.0459
2011-11-11,1.0461,1.0461,0.0191,1.0461
