年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-09-25,2020-09-25,0.0035,2020-09-29
2020年,2020-06-08,2020-06-08,0.0100,2020-06-10
2020年,2020-03-23,2020-03-23,0.0160,2020-03-25
2019年,2019-08-30,2019-08-30,0.0070,2019-09-03
2019年,2019-06-21,2019-06-21,0.0054,2019-06-25
2019年,2019-02-14,2019-02-14,0.0200,2019-02-18
2018年,2018-10-25,2018-10-25,0.0530,2018-10-29
