年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-14,2021-01-14,0.3490,2021-01-15
2020年,2020-01-10,2020-01-10,0.0500,2020-01-13
2017年,2017-11-29,2017-11-29,0.1890,2017-11-30
2016年,2016-01-19,2016-01-19,0.1200,2016-01-20
2011年,2011-03-03,2011-03-03,0.0400,2011-03-04
2010年,2010-12-29,2010-12-29,0.0300,2010-12-30
2010年,2010-10-20,2010-10-20,0.0200,2010-10-21
2010年,2010-03-18,2010-03-18,0.1200,2010-03-19
2009年,2009-09-15,2009-09-15,0.0500,2009-09-16
2009年,2009-08-10,2009-08-10,0.1500,2009-08-11
