年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-04-21,2020-04-21,0.0820,2020-04-23
2019年,2019-09-16,2019-09-16,0.0750,2019-09-18
2017年,2017-11-24,2017-11-24,0.1450,2017-11-28
2017年,2017-07-26,2017-07-26,0.1000,2017-07-28
2014年,2014-03-25,2014-03-25,0.3000,2014-03-27
2013年,2013-05-22,2013-05-22,0.1500,2013-05-24
