年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-09,2020-12-09,0.0090,2020-12-10
2020年,2020-09-18,2020-09-18,0.0040,2020-09-21
2020年,2020-05-15,2020-05-15,0.0100,2020-05-18
2020年,2020-03-18,2020-03-18,0.0100,2020-03-19
2019年,2019-12-19,2019-12-19,0.0100,2019-12-20
2019年,2019-10-30,2019-10-30,0.0060,2019-10-31
2019年,2019-03-27,2019-03-27,0.0190,2019-03-28
