年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-15,2020-12-15,0.4859,2020-12-16
2020年,2020-03-19,2020-03-19,0.1627,2020-03-20
2017年,2017-12-26,2017-12-26,0.0055,2017-12-27
2007年,2007-09-18,2007-09-19,0.8600,2007-09-20
2007年,2007-01-29,2007-01-30,0.4250,2007-01-31
2006年,2006-11-27,2006-11-28,0.5400,2006-11-29
2006年,2006-06-05,2006-06-06,0.0800,2006-06-07
2006年,2006-04-24,2006-04-25,0.0300,2006-04-26
2006年,2006-04-03,2006-04-04,0.0150,2006-04-05
