年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-07-23,2020-07-23,0.0150,2020-07-27
2019年,2019-10-28,2019-10-28,0.0280,2019-10-30
2019年,2019-03-04,2019-03-04,0.0200,2019-03-06
