年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-12,2021-01-12,0.5660,2021-01-14
2020年,2020-01-13,2020-01-13,0.3300,2020-01-15
2016年,2016-01-19,2016-01-19,0.8700,2016-01-21
2015年,2015-01-20,2015-01-20,0.1550,2015-01-22
2014年,2014-02-20,2014-02-20,0.1400,2014-02-24
2011年,2011-01-14,2011-01-14,0.2100,2011-01-18
2010年,2010-01-20,2010-01-20,0.1500,2010-01-22
