年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-07-13,2020-07-13,0.0105,2020-07-15
2020年,2020-04-13,2020-04-13,0.0069,2020-04-15
2020年,2020-01-10,2020-01-10,0.0073,2020-01-14
2019年,2019-10-15,2019-10-15,0.0084,2019-10-17
2019年,2019-07-12,2019-07-12,0.0042,2019-07-16
