年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-05,2021-01-05,0.2100,2021-01-07
2019年,2019-12-20,2019-12-20,0.0460,2019-12-24
2017年,2017-12-15,2017-12-15,0.0468,2017-12-19
2016年,2016-12-06,2016-12-06,0.1900,2016-12-08
