年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-02-25,2019-02-25,0.0500,2019-02-26
2018年,2018-12-25,2018-12-25,0.0400,2018-12-26
2018年,2018-09-21,2018-09-21,0.0500,2018-09-25
2018年,2018-06-25,2018-06-25,0.0600,2018-06-26
2017年,2017-06-28,2017-06-28,0.1800,2017-06-29
2016年,2016-11-11,2016-11-11,0.2200,2016-11-14
2014年,2014-09-05,2014-09-09,0.0800,2014-09-10
2011年,2011-04-25,2011-04-26,0.0250,2011-04-27
