年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-21,2021-01-21,0.0200,2021-01-22
2020年,2020-11-02,2020-11-02,0.0201,2020-11-03
2020年,2020-07-28,2020-07-28,0.0220,2020-07-29
2016年,2016-01-29,2016-01-29,0.0180,2016-02-01
2015年,2015-10-26,2015-10-26,0.0190,2015-10-27
2015年,2015-07-17,2015-07-17,0.0100,2015-07-20
2015年,2015-04-17,2015-04-17,0.0250,2015-04-20
2014年,2014-10-23,2014-10-23,0.0400,2014-10-24
2014年,2014-07-16,2014-07-16,0.0400,2014-07-17
