年份,权益登记日,除息日,每份分红,分红发放日
2017年,2017-10-25,2017-10-25,0.4660,2017-10-27
2014年,2014-01-16,2014-01-16,0.0400,2014-01-20
2010年,2010-12-27,2010-12-27,0.3500,2010-12-29
2010年,2010-01-12,2010-01-12,0.2000,2010-01-14
2009年,2009-05-22,2009-05-22,0.0400,2009-05-26
