年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-07-17,2019-07-17,0.0400,2019-07-18
2019年,2019-05-31,2019-05-31,0.0100,2019-06-03
2018年,2018-12-25,2018-12-25,0.0200,2018-12-26
2018年,2018-09-26,2018-09-26,0.0200,2018-09-27
2018年,2018-06-26,2018-06-26,0.0480,2018-06-27
