年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-05-20,2020-05-20,0.0140,2020-05-22
2020年,2020-03-10,2020-03-10,0.0160,2020-03-12
2019年,2019-12-16,2019-12-16,0.0200,2019-12-18
2019年,2019-03-18,2019-03-18,0.0200,2019-03-20
