年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-09-24,2019-09-24,0.1200,2019-09-26
2019年,2019-03-18,2019-03-18,0.0550,2019-03-20
2018年,2018-03-23,2018-03-23,0.0600,2018-03-27
