年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-25,2020-12-25,0.0120,2020-12-29
2020年,2020-08-27,2020-08-27,0.0030,2020-08-31
2020年,2020-03-11,2020-03-11,0.0160,2020-03-13
2019年,2019-11-26,2019-11-26,0.0420,2019-11-28
2019年,2019-03-12,2019-03-12,0.0400,2019-03-14
2018年,2018-05-11,2018-05-11,0.0215,2018-05-15
