净值日期,累计净值,单位净值,日增长率,复权净值
2016-11-04,1.0001,1.0001,0.0,1.0001
2016-11-11,1.0004,1.0004,0.0,1.0004
2016-11-18,1.0008,1.0008,0.0,1.0008
2016-11-25,1.0012,1.0012,0.0,1.0012
2016-12-02,1.0016,1.0016,0.0,1.0016
2016-12-09,1.002,1.002,0.0,1.002
2016-12-16,1.0008,1.0008,0.0,1.0008
2016-12-23,1.0019,1.0019,0.0,1.0019
2016-12-30,1.004,1.004,0.0,1.004
2016-12-31,1.0041,1.0041,0.01,1.0041
2017-01-06,1.0051,1.0051,0.0,1.0051
2017-01-13,1.0067,1.0067,0.0,1.0067
2017-01-20,1.0057,1.0057,0.0,1.0057
2017-01-26,1.0052,1.0052,0.0,1.0052
2017-02-03,1.005,1.005,-0.0199,1.005
2017-02-06,1.0043,1.0043,-0.0697,1.0043
2017-02-07,1.0034,1.0034,-0.0896,1.0034
2017-02-08,1.0032,1.0032,-0.0199,1.0032
2017-02-09,1.0037,1.0037,0.0498,1.0037
2017-02-10,1.0039,1.0039,0.0199,1.0039
2017-02-13,1.0042,1.0042,0.0299,1.0042
2017-02-14,1.0043,1.0043,0.01,1.0043
2017-02-15,1.0043,1.0043,0.0,1.0043
2017-02-16,1.0045,1.0045,0.0199,1.0045
2017-02-17,1.0048,1.0048,0.0299,1.0048
2017-02-20,1.0054,1.0054,0.0597,1.0054
2017-02-21,1.0052,1.0052,-0.0199,1.0052
2017-02-22,1.0053,1.0053,0.0099,1.0053
2017-02-23,1.0056,1.0056,0.0298,1.0056
2017-02-24,1.0058,1.0058,0.0199,1.0058
2017-02-27,1.006,1.006,0.0199,1.006
2017-02-28,1.0059,1.0059,-0.0099,1.0059
2017-03-01,1.0058,1.0058,-0.0099,1.0058
2017-03-02,1.0057,1.0057,-0.0099,1.0057
2017-03-03,1.0058,1.0058,0.0099,1.0058
2017-03-06,1.0057,1.0057,-0.0099,1.0057
2017-03-07,1.0055,1.0055,-0.0199,1.0055
