年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-11,2021-01-11,0.0220,2021-01-12
2020年,2020-10-14,2020-10-14,0.0230,2020-10-15
2020年,2020-07-06,2020-07-06,0.0062,2020-07-07
