净值日期,累计净值,单位净值,日增长率,复权净值
2019-07-24,1.0,1.0,0.0,1.0
2019-07-26,0.9969,0.9969,0.0,0.9969
2019-08-02,0.9972,0.9972,0.0,0.9972
2019-08-09,0.9975,0.9975,0.0,0.9975
2019-08-16,0.9987,0.9987,0.0,0.9987
2019-08-23,1.0013,1.0013,0.0,1.0013
2019-08-26,1.0016,1.0016,0.03,1.0016
2019-08-27,1.0017,1.0017,0.01,1.0017
2019-08-28,1.0018,1.0018,0.01,1.0018
2019-08-29,1.0019,1.0019,0.01,1.0019
2019-08-30,1.0019,1.0019,0.0,1.0019
2019-09-02,1.0021,1.0021,0.02,1.0021
2019-09-03,1.0021,1.0021,0.0,1.0021
2019-09-04,1.0022,1.0022,0.01,1.0022
2019-09-05,1.0022,1.0022,0.0,1.0022
2019-09-06,1.0023,1.0023,0.01,1.0023
2019-09-09,1.0025,1.0025,0.02,1.0025
2019-09-10,1.0026,1.0026,0.01,1.0026
2019-09-11,1.0029,1.0029,0.0299,1.0029
2019-09-12,1.003,1.003,0.01,1.003
2019-09-16,1.0032,1.0032,0.0199,1.0032
2019-09-17,1.0032,1.0032,0.0,1.0032
2019-09-18,1.0031,1.0031,-0.01,1.0031
2019-09-19,1.0031,1.0031,0.0,1.0031
2019-09-20,1.0032,1.0032,0.01,1.0032
2019-09-23,1.0033,1.0033,0.01,1.0033
2019-09-24,1.0032,1.0032,-0.01,1.0032
2019-09-25,1.0031,1.0031,-0.01,1.0031
2019-09-26,1.0034,1.0034,0.0299,1.0034
2019-09-27,1.0035,1.0035,0.01,1.0035
2019-09-30,1.0036,1.0036,0.01,1.0036
2019-10-08,1.0039,1.0039,0.0299,1.0039
2019-10-09,1.004,1.004,0.01,1.004
2019-10-10,1.004,1.004,0.0,1.004
2019-10-11,1.0041,1.0041,0.01,1.0041
2019-10-14,1.0042,1.0042,0.01,1.0042
2019-10-15,1.0043,1.0043,0.01,1.0043
2019-10-16,1.0043,1.0043,0.0,1.0043
2019-10-17,1.0044,1.0044,0.01,1.0044
2019-10-18,1.0044,1.0044,0.0,1.0044
2019-10-21,1.0043,1.0043,-0.01,1.0043
2019-10-22,1.0043,1.0043,0.0,1.0043
2019-10-23,1.0043,1.0043,0.0,1.0043
2019-10-24,1.0044,1.0044,0.01,1.0044
2019-10-25,1.0044,1.0044,0.0,1.0044
2019-10-28,1.0045,1.0045,0.01,1.0045
2019-10-29,1.0045,1.0045,0.0,1.0045
2019-10-30,1.0046,1.0046,0.01,1.0046
2019-10-31,1.0046,1.0046,0.0,1.0046
2019-11-01,1.0048,1.0048,0.0199,1.0048
2019-11-04,1.0048,1.0048,0.0,1.0048
2019-11-05,1.0051,1.0051,0.0299,1.0051
2019-11-06,1.0053,1.0053,0.0199,1.0053
2019-11-07,1.0053,1.0053,0.0,1.0053
2019-11-08,1.0054,1.0054,0.0099,1.0054
2019-11-11,1.0055,1.0055,0.0099,1.0055
2019-11-12,1.0056,1.0056,0.0099,1.0056
2019-11-13,1.0056,1.0056,0.0,1.0056
2019-11-14,1.0057,1.0057,0.0099,1.0057
2019-11-15,1.0059,1.0059,0.0199,1.0059
2019-11-18,1.0065,1.0065,0.0596,1.0065
2019-11-19,1.007,1.007,0.0497,1.007
2019-11-20,1.0072,1.0072,0.0199,1.0072
2019-11-21,1.0071,1.0071,-0.0099,1.0071
2019-11-22,1.0076,1.0076,0.0496,1.0076
2019-11-25,1.0075,1.0075,-0.0099,1.0075
2019-11-26,1.0076,1.0076,0.0099,1.0076
2019-11-27,1.0077,1.0077,0.0099,1.0077
2019-11-28,1.0078,1.0078,0.0099,1.0078
2019-11-29,1.008,1.008,0.0198,1.008
