年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-12-07,2018-12-07,0.1120,2018-12-10
2016年,2016-08-17,2016-08-17,0.0620,2016-08-18
2015年,2015-04-29,2015-04-29,0.1860,2015-04-30
2010年,2010-10-15,2010-10-15,0.0200,2010-10-18
2010年,2010-05-11,2010-05-11,0.0200,2010-05-12
