净值日期,累计净值,单位净值,日增长率,复权净值
2017-06-06,1.0,1.0,0.0,1.0
2017-06-07,1.0,1.0,0.0,1.0
2017-06-08,1.0,1.0,0.0,1.0
2017-06-09,1.0,1.0,0.0,1.0
2017-06-12,1.0001,1.0001,0.01,1.0001
2017-06-13,1.0001,1.0001,0.0,1.0001
2017-06-14,1.0002,1.0002,0.01,1.0002
2017-06-15,1.0002,1.0002,0.0,1.0002
2017-06-16,1.0003,1.0003,0.01,1.0003
2017-06-19,1.0006,1.0006,0.03,1.0006
2017-06-20,1.0007,1.0007,0.01,1.0007
2017-06-21,1.0008,1.0008,0.01,1.0008
2017-06-22,1.0009,1.0009,0.01,1.0009
2017-06-23,1.001,1.001,0.01,1.001
2017-06-26,1.0013,1.0013,0.03,1.0013
2017-06-27,1.0014,1.0014,0.01,1.0014
2017-06-28,1.0016,1.0016,0.02,1.0016
2017-06-29,1.0017,1.0017,0.01,1.0017
2017-06-30,1.0018,1.0018,0.01,1.0018
2017-07-03,1.0021,1.0021,0.0299,1.0021
2017-07-04,1.0017,1.0017,-0.0399,1.0017
2017-07-05,1.0033,1.0033,0.1597,1.0033
2017-07-06,1.004,1.004,0.0698,1.004
2017-07-07,1.0041,1.0041,0.01,1.0041
2017-07-10,1.0059,1.0059,0.1793,1.0059
2017-07-11,1.0093,1.0093,0.338,1.0093
2017-07-12,1.0088,1.0088,-0.0495,1.0088
2017-07-13,1.0143,1.0143,0.5452,1.0143
2017-07-14,1.0176,1.0176,0.3253,1.0176
2017-07-17,1.0184,1.0184,0.0786,1.0184
2017-07-18,1.0175,1.0175,-0.0884,1.0175
2017-07-19,1.0226,1.0226,0.5012,1.0226
2017-07-20,1.0237,1.0237,0.1076,1.0237
2017-07-21,1.0204,1.0204,-0.3224,1.0204
2017-07-24,1.0225,1.0225,0.2058,1.0225
2017-07-25,1.0211,1.0211,-0.1369,1.0211
2017-07-26,1.0206,1.0206,-0.049,1.0206
2017-07-27,1.0209,1.0209,0.0294,1.0209
2017-07-28,1.0213,1.0213,0.0392,1.0213
2017-07-31,1.0217,1.0217,0.0392,1.0217
2017-08-01,1.0274,1.0274,0.5579,1.0274
2017-08-02,1.0276,1.0276,0.0195,1.0276
2017-08-03,1.0233,1.0233,-0.4185,1.0233
2017-08-04,1.021,1.021,-0.2248,1.021
2017-08-07,1.022,1.022,0.0979,1.022
2017-08-08,1.0224,1.0224,0.0391,1.0224
2017-08-09,1.0205,1.0205,-0.1858,1.0205
2017-08-10,1.0191,1.0191,-0.1372,1.0191
2017-08-11,1.0139,1.0139,-0.5103,1.0139
2017-08-14,1.0169,1.0169,0.2959,1.0169
2017-08-15,1.0188,1.0188,0.1868,1.0188
2017-08-16,1.0175,1.0175,-0.1276,1.0175
2017-08-17,1.0188,1.0188,0.1278,1.0188
2017-08-18,1.0202,1.0202,0.1374,1.0202
2017-08-21,1.0207,1.0207,0.049,1.0207
2017-08-22,1.0238,1.0238,0.3037,1.0238
2017-08-23,1.0259,1.0259,0.2051,1.0259
2017-08-24,1.0236,1.0236,-0.2242,1.0236
2017-08-25,1.0354,1.0354,1.1528,1.0354
2017-08-28,1.0442,1.0442,0.8499,1.0442
2017-08-29,1.0432,1.0432,-0.0958,1.0432
2017-08-30,1.043,1.043,-0.0192,1.043
2017-08-31,1.0399,1.0399,-0.2972,1.0399
2017-09-01,1.0411,1.0411,0.1154,1.0411
2017-09-04,1.0443,1.0443,0.3074,1.0443
2017-09-05,1.0492,1.0492,0.4692,1.0492
