净值日期,累计净值,单位净值,日增长率,复权净值
2020-09-30,1.0,1.0,0.0,1.0
2020-10-09,0.9999,0.9999,-0.01,0.9999
2020-10-16,1.0005,1.0005,0.0,1.0005
2020-10-23,1.0017,1.0017,0.0,1.0017
2020-10-30,1.0007,1.0007,0.0,1.0007
2020-11-06,1.0038,1.0038,0.0,1.0038
2020-11-13,1.0012,1.0012,0.0,1.0012
2020-11-20,0.9999,0.9999,0.0,0.9999
2020-11-27,1.0024,1.0024,0.0,1.0024
2020-12-04,1.0054,1.0054,0.0,1.0054
2020-12-11,1.0014,1.0014,0.0,1.0014
2020-12-18,1.0058,1.0058,0.0,1.0058
2020-12-22,1.0076,1.0076,0.0,1.0076
2020-12-23,1.0102,1.0102,0.26,1.0102
2020-12-24,1.0124,1.0124,0.22,1.0124
2020-12-25,1.0139,1.0139,0.15,1.0139
2020-12-28,1.0155,1.0155,0.16,1.0155
2020-12-29,1.0145,1.0145,-0.1,1.0145
2020-12-30,1.0187,1.0187,0.41,1.0187
2020-12-31,1.0237,1.0237,0.49,1.0237
2021-01-04,1.0261,1.0261,0.23,1.0261
2021-01-05,1.0259,1.0259,-0.02,1.0259
2021-01-06,1.0295,1.0295,0.35,1.0295
2021-01-07,1.0362,1.0362,0.65,1.0362
2021-01-08,1.0317,1.0317,-0.43,1.0317
2021-01-11,1.0333,1.0333,0.16,1.0333
2021-01-12,1.0386,1.0386,0.51,1.0386
2021-01-13,1.0348,1.0348,-0.37,1.0348
2021-01-14,1.0304,1.0304,-0.43,1.0304
2021-01-15,1.0319,1.0319,0.15,1.0319
2021-01-18,1.0355,1.0355,0.35,1.0355
2021-01-19,1.0325,1.0325,-0.29,1.0325
2021-01-20,1.0327,1.0327,0.02,1.0327
2021-01-21,1.0332,1.0332,0.05,1.0332
2021-01-22,1.0334,1.0334,0.02,1.0334
2021-01-25,1.0382,1.0382,0.46,1.0382
2021-01-26,1.0357,1.0357,-0.24,1.0357
2021-01-27,1.0357,1.0357,0.0,1.0357
2021-01-28,1.0306,1.0306,-0.49,1.0306
2021-01-29,1.0321,1.0321,0.15,1.0321
2021-02-01,1.0373,1.0373,0.5,1.0373
2021-02-02,1.0409,1.0409,0.35,1.0409
2021-02-03,1.0426,1.0426,0.16,1.0426
2021-02-04,1.0424,1.0424,-0.02,1.0424
2021-02-05,1.045,1.045,0.25,1.045
2021-02-08,1.0486,1.0486,0.34,1.0486
2021-02-09,1.0527,1.0527,0.39,1.0527
2021-02-10,1.0588,1.0588,0.58,1.0588
2021-02-18,1.0578,1.0578,-0.09,1.0578
2021-02-19,1.0557,1.0557,-0.2,1.0557
2021-02-22,1.0534,1.0534,-0.22,1.0534
2021-02-23,1.0513,1.0513,-0.2,1.0513
2021-02-24,1.0487,1.0487,-0.25,1.0487
2021-02-25,1.0509,1.0509,0.21,1.0509
2021-02-26,1.0471,1.0471,-0.36,1.0471
2021-03-01,1.0486,1.0486,0.14,1.0486
2021-03-02,1.0462,1.0462,-0.23,1.0462
2021-03-03,1.0488,1.0488,0.25,1.0488
2021-03-04,1.0463,1.0463,-0.24,1.0463
2021-03-05,1.0455,1.0455,-0.08,1.0455
2021-03-08,1.0441,1.0441,-0.13,1.0441
2021-03-09,1.0432,1.0432,-0.09,1.0432
2021-03-10,1.0442,1.0442,0.1,1.0442
2021-03-11,1.0452,1.0452,0.1,1.0452
2021-03-12,1.0459,1.0459,0.07,1.0459
2021-03-15,1.0452,1.0452,-0.07,1.0452
2021-03-16,1.0453,1.0453,0.01,1.0453
2021-03-17,1.0458,1.0458,0.05,1.0458
2021-03-18,1.0464,1.0464,0.06,1.0464
2021-03-19,1.0455,1.0455,-0.09,1.0455
2021-03-22,1.0457,1.0457,0.02,1.0457
2021-03-23,1.0453,1.0453,-0.04,1.0453
2021-03-24,1.0448,1.0448,-0.05,1.0448
2021-03-25,1.0452,1.0452,0.04,1.0452
2021-03-26,1.0461,1.0461,0.09,1.0461
2021-03-29,1.0466,1.0466,0.05,1.0466
2021-03-30,1.0468,1.0468,0.02,1.0468
2021-03-31,1.0462,1.0462,-0.06,1.0462
2021-04-01,1.0474,1.0474,0.11,1.0474
2021-04-02,1.0488,1.0488,0.13,1.0488
2021-04-06,1.0483,1.0483,-0.05,1.0483
2021-04-07,1.0482,1.0482,-0.01,1.0482
2021-04-08,1.0488,1.0488,0.06,1.0488
2021-04-09,1.0477,1.0477,-0.1,1.0477
2021-04-12,1.0468,1.0468,-0.09,1.0468
2021-04-13,1.0463,1.0463,-0.05,1.0463
2021-04-14,1.0473,1.0473,0.1,1.0473
2021-04-15,1.0475,1.0475,0.02,1.0475
2021-04-16,1.0477,1.0477,0.02,1.0477
2021-04-19,1.0499,1.0499,0.21,1.0499
2021-04-20,1.0501,1.0501,0.02,1.0501
2021-04-21,1.0506,1.0506,0.05,1.0506
2021-04-22,1.0504,1.0504,-0.02,1.0504
2021-04-23,1.0509,1.0509,0.05,1.0509
2021-04-26,1.0502,1.0502,-0.07,1.0502
2021-04-27,1.0501,1.0501,-0.01,1.0501
2021-04-28,1.051,1.051,0.09,1.051
2021-04-29,1.0511,1.0511,0.01,1.0511
2021-04-30,1.0516,1.0516,0.05,1.0516
2021-05-06,1.0506,1.0506,-0.1,1.0506
2021-05-07,1.0493,1.0493,-0.12,1.0493
2021-05-10,1.0499,1.0499,0.06,1.0499
2021-05-11,1.0494,1.0494,-0.05,1.0494
2021-05-12,1.0503,1.0503,0.09,1.0503
2021-05-13,1.0494,1.0494,-0.09,1.0494
2021-05-14,1.0513,1.0513,0.18,1.0513
2021-05-17,1.0527,1.0527,0.13,1.0527
2021-05-18,1.0523,1.0523,-0.04,1.0523
2021-05-19,1.0529,1.0529,0.06,1.0529
2021-05-20,1.0532,1.0532,0.03,1.0532
2021-05-21,1.053,1.053,-0.02,1.053
2021-05-24,1.054,1.054,0.09,1.054
2021-05-25,1.0566,1.0566,0.25,1.0566
2021-05-26,1.057,1.057,0.04,1.057
2021-05-27,1.0585,1.0585,0.14,1.0585
2021-05-28,1.057,1.057,-0.14,1.057
2021-05-31,1.0576,1.0576,0.06,1.0576
2021-06-01,1.0592,1.0592,0.15,1.0592
2021-06-02,1.0571,1.0571,-0.2,1.0571
2021-06-03,1.0557,1.0557,-0.13,1.0557
2021-06-04,1.0577,1.0577,0.19,1.0577
2021-06-07,1.0585,1.0585,0.08,1.0585
2021-06-08,1.0565,1.0565,-0.19,1.0565
2021-06-09,1.0559,1.0559,-0.06,1.0559
2021-06-10,1.0571,1.0571,0.11,1.0571
2021-06-11,1.0556,1.0556,-0.14,1.0556
2021-06-15,1.0532,1.0532,-0.23,1.0532
2021-06-16,1.0509,1.0509,-0.22,1.0509
2021-06-17,1.0514,1.0514,0.05,1.0514
2021-06-18,1.051,1.051,-0.04,1.051
2021-06-21,1.0511,1.0511,0.01,1.0511
2021-06-22,1.0519,1.0519,0.08,1.0519
