年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-04-12,2019-04-12,0.0350,2019-04-15
2018年,2018-03-08,2018-03-08,0.0710,2018-03-09
2015年,2015-07-23,2015-07-23,0.2900,2015-07-24
2015年,2015-03-16,2015-03-16,0.2300,2015-03-17
2015年,2015-01-21,2015-01-21,0.2600,2015-01-22
2013年,2013-01-17,2013-01-17,0.0350,2013-01-18
