年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-02-26,2021-02-26,0.0500,2021-03-01
2020年,2020-12-14,2020-12-14,0.0500,2020-12-15
2020年,2020-10-23,2020-10-23,0.0500,2020-10-26
2016年,2016-03-30,2016-03-30,0.0900,2016-03-31
2015年,2015-12-18,2015-12-18,0.0400,2015-12-21
2015年,2015-09-28,2015-09-28,0.0150,2015-09-29
2014年,2014-12-09,2014-12-09,0.0800,2014-12-10
