年份,权益登记日,除息日,每份分红,分红发放日
2007年,2007-01-17,2007-01-17,0.2600,2007-01-18
2006年,2006-10-16,2006-10-16,0.0450,2006-10-17
2006年,2006-06-26,2006-06-26,0.0600,2006-06-27
2006年,2006-04-27,2006-04-27,0.0120,2006-04-28
2006年,2006-03-02,2006-03-02,0.0280,2006-03-03
