年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-12-25,2019-12-25,0.0540,2019-12-27
2019年,2019-09-24,2019-09-24,0.0565,2019-09-26
2019年,2019-06-25,2019-06-25,0.0580,2019-06-27
2019年,2019-03-27,2019-03-27,0.0600,2019-03-29
