年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-02-02,2021-02-02,0.3990,2021-02-04
2007年,2007-10-11,2007-10-11,0.0500,2007-10-15
2007年,2007-06-15,2007-06-15,0.2000,2007-06-19
2007年,2007-05-24,2007-05-24,0.2000,2007-05-28
2006年,2006-12-01,2006-12-01,0.0450,2006-12-05
2006年,2006-11-01,2006-11-01,0.0500,2006-11-03
2006年,2006-05-22,2006-05-22,0.0650,2006-05-24
2006年,2006-04-10,2006-04-10,0.0200,2006-04-12
2006年,2006-03-30,2006-03-30,0.0200,2006-04-03
