年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-25,2020-12-25,0.0501,2020-12-28
2020年,2020-06-22,2020-06-22,0.0781,2020-06-23
2019年,2019-12-27,2019-12-27,0.1272,2019-12-30
