年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-25,2020-12-25,0.0025,2020-12-29
2020年,2020-11-26,2020-11-26,0.0004,2020-11-30
2020年,2020-10-26,2020-10-26,0.0015,2020-10-28
2020年,2020-09-25,2020-09-25,0.0001,2020-09-29
2020年,2020-05-22,2020-05-22,0.0030,2020-05-25
2020年,2020-04-22,2020-04-22,0.0020,2020-04-23
2020年,2020-03-24,2020-03-24,0.0012,2020-03-25
2020年,2020-02-24,2020-02-24,0.0015,2020-02-25
