年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-08,2020-12-08,0.0060,2020-12-09
2020年,2020-09-09,2020-09-09,0.0030,2020-09-10
2020年,2020-06-09,2020-06-09,0.0070,2020-06-10
2020年,2020-03-10,2020-03-10,0.0070,2020-03-11
2019年,2019-12-05,2019-12-05,0.0070,2019-12-06
2019年,2019-09-04,2019-09-04,0.0070,2019-09-05
2019年,2019-07-08,2019-07-08,0.0150,2019-07-09
2019年,2019-03-07,2019-03-07,0.0050,2019-03-08
