净值日期,累计净值,单位净值,日增长率,复权净值
2020-06-11,1.0,1.0,0.0,1.0
2020-06-12,1.0001,1.0001,0.01,1.0001
2020-06-19,1.0004,1.0004,0.0,1.0004
2020-06-22,1.0005,1.0005,0.01,1.0005
2020-06-23,1.0002,1.0002,-0.03,1.0002
2020-06-24,0.9992,0.9992,-0.1,0.9992
2020-06-29,1.0003,1.0003,0.1101,1.0003
2020-06-30,1.0006,1.0006,0.03,1.0006
2020-07-01,1.0009,1.0009,0.03,1.0009
2020-07-02,1.0013,1.0013,0.04,1.0013
2020-07-03,1.001,1.001,-0.03,1.001
2020-07-06,0.999,0.999,-0.1998,0.999
2020-07-07,0.9982,0.9982,-0.0801,0.9982
2020-07-08,0.9974,0.9974,-0.0801,0.9974
2020-07-09,0.9955,0.9955,-0.1905,0.9955
2020-07-10,0.9955,0.9955,0.0,0.9955
2020-07-13,0.9945,0.9945,-0.1005,0.9945
2020-07-14,0.995,0.995,0.0503,0.995
2020-07-15,0.9957,0.9957,0.0704,0.9957
2020-07-16,0.996,0.996,0.0301,0.996
2020-07-17,0.9962,0.9962,0.0201,0.9962
2020-07-20,0.9967,0.9967,0.0502,0.9967
2020-07-21,0.9981,0.9981,0.1405,0.9981
2020-07-22,0.9981,0.9981,0.0,0.9981
2020-07-23,0.998,0.998,-0.01,0.998
2020-07-24,0.9981,0.9981,0.01,0.9981
2020-07-27,0.9982,0.9982,0.01,0.9982
2020-07-28,0.9979,0.9979,-0.0301,0.9979
2020-07-29,0.9978,0.9978,-0.01,0.9978
2020-07-30,0.9978,0.9978,0.0,0.9978
2020-07-31,0.9976,0.9976,-0.02,0.9976
2020-08-03,0.9978,0.9978,0.02,0.9978
2020-08-04,0.9978,0.9978,0.0,0.9978
2020-08-05,0.998,0.998,0.02,0.998
2020-08-06,0.998,0.998,0.0,0.998
2020-08-07,0.9979,0.9979,-0.01,0.9979
2020-08-10,0.9983,0.9983,0.0401,0.9983
2020-08-11,0.9982,0.9982,-0.01,0.9982
2020-08-12,0.9982,0.9982,0.0,0.9982
2020-08-13,0.9983,0.9983,0.01,0.9983
2020-08-14,0.9985,0.9985,0.02,0.9985
2020-08-17,0.9988,0.9988,0.03,0.9988
2020-08-18,0.9986,0.9986,-0.02,0.9986
2020-08-19,0.9984,0.9984,-0.02,0.9984
2020-08-20,0.998,0.998,-0.0401,0.998
2020-08-21,0.9979,0.9979,-0.01,0.9979
2020-08-24,0.9977,0.9977,-0.02,0.9977
2020-08-25,0.9972,0.9972,-0.05,0.9972
2020-08-26,0.9973,0.9973,0.01,0.9973
2020-08-27,0.9971,0.9971,-0.02,0.9971
2020-08-28,0.997,0.997,-0.01,0.997
2020-08-31,0.9973,0.9973,0.03,0.9973
2020-09-01,0.9973,0.9973,0.0,0.9973
2020-09-02,0.9972,0.9972,-0.01,0.9972
2020-09-03,0.9971,0.9971,-0.01,0.9971
2020-09-04,0.997,0.997,-0.01,0.997
2020-09-07,0.997,0.997,0.0,0.997
2020-09-08,0.9971,0.9971,0.01,0.9971
2020-09-09,0.9973,0.9973,0.02,0.9973
2020-09-10,0.9979,0.9979,0.06,0.9979
2020-09-11,0.9979,0.9979,0.0,0.9979
2020-09-14,0.998,0.998,0.01,0.998
2020-09-15,0.9985,0.9985,0.05,0.9985
2020-09-16,0.9989,0.9989,0.04,0.9989
2020-09-17,0.9988,0.9988,-0.01,0.9988
2020-09-18,0.999,0.999,0.02,0.999
2020-09-21,0.9991,0.9991,0.01,0.9991
2020-09-22,0.9993,0.9993,0.02,0.9993
2020-09-23,0.9991,0.9991,-0.02,0.9991
2020-09-24,0.9992,0.9992,0.01,0.9992
2020-09-25,0.9989,0.9989,-0.03,0.9989
2020-09-28,0.9991,0.9991,0.02,0.9991
2020-09-29,0.9991,0.9991,0.0,0.9991
2020-09-30,0.9994,0.9994,0.03,0.9994
2020-10-09,0.9998,0.9998,0.04,0.9998
2020-10-12,1.0001,1.0001,0.03,1.0001
2020-10-13,1.0003,1.0003,0.02,1.0003
2020-10-14,1.0003,1.0003,0.0,1.0003
2020-10-15,1.0003,1.0003,0.0,1.0003
2020-10-16,1.0004,1.0004,0.01,1.0004
2020-10-19,1.0007,1.0007,0.03,1.0007
2020-10-20,1.0009,1.0009,0.02,1.0009
2020-10-21,1.0011,1.0011,0.02,1.0011
2020-10-22,1.0016,1.0016,0.05,1.0016
2020-10-23,1.0014,1.0014,-0.02,1.0014
2020-10-26,1.0016,1.0016,0.02,1.0016
2020-10-27,1.0016,1.0016,0.0,1.0016
2020-10-28,1.0018,1.0018,0.02,1.0018
2020-10-29,1.0019,1.0019,0.01,1.0019
2020-10-30,1.0018,1.0018,-0.01,1.0018
2020-11-02,1.0022,1.0022,0.04,1.0022
2020-11-03,1.0026,1.0026,0.04,1.0026
2020-11-04,1.0028,1.0028,0.02,1.0028
2020-11-05,1.0028,1.0028,0.0,1.0028
2020-11-06,1.0027,1.0027,-0.01,1.0027
2020-11-09,1.0026,1.0026,-0.01,1.0026
2020-11-10,1.0026,1.0026,0.0,1.0026
2020-11-11,1.0027,1.0027,0.01,1.0027
2020-11-12,1.0022,1.0022,-0.05,1.0022
2020-11-13,1.0018,1.0018,-0.04,1.0018
2020-11-16,1.002,1.002,0.02,1.002
2020-11-17,1.0019,1.0019,-0.01,1.0019
2020-11-18,1.0015,1.0015,-0.04,1.0015
2020-11-19,1.0011,1.0011,-0.04,1.0011
2020-11-20,1.0009,1.0009,-0.02,1.0009
2020-11-23,1.0015,1.0015,0.06,1.0015
2020-11-24,1.0014,1.0014,-0.01,1.0014
2020-11-25,1.0017,1.0017,0.03,1.0017
2020-11-26,1.0019,1.0019,0.02,1.0019
2020-11-27,1.002,1.002,0.01,1.002
2020-11-30,1.0033,1.0033,0.13,1.0033
2020-12-01,1.0034,1.0034,0.01,1.0034
2020-12-02,1.0032,1.0032,-0.02,1.0032
2020-12-03,1.0032,1.0032,0.0,1.0032
2020-12-04,1.0035,1.0035,0.03,1.0035
2020-12-07,1.0042,1.0042,0.07,1.0042
2020-12-08,1.0047,1.0047,0.05,1.0047
2020-12-09,1.005,1.005,0.03,1.005
2020-12-10,1.0054,1.0054,0.04,1.0054
2020-12-11,1.0052,1.0052,-0.02,1.0052
2020-12-14,1.0055,1.0055,0.03,1.0055
2020-12-15,1.0062,1.0062,0.07,1.0062
2020-12-16,1.0067,1.0067,0.05,1.0067
2020-12-17,1.007,1.007,0.03,1.007
2020-12-18,1.0071,1.0071,0.01,1.0071
2020-12-21,1.008,1.008,0.09,1.008
2020-12-22,1.0087,1.0087,0.07,1.0087
2020-12-23,1.0088,1.0088,0.01,1.0088
2020-12-24,1.0087,1.0087,-0.01,1.0087
2020-12-25,1.009,1.009,0.03,1.009
2020-12-28,1.0098,1.0098,0.08,1.0098
2020-12-29,1.0102,1.0102,0.04,1.0102
2020-12-30,1.0109,1.0109,0.07,1.0109
2020-12-31,1.0113,1.0113,0.04,1.0113
2021-01-04,1.011,1.011,-0.03,1.011
2021-01-05,1.0116,1.0116,0.06,1.0116
2021-01-06,1.0121,1.0121,0.05,1.0121
2021-01-07,1.0126,1.0126,0.05,1.0126
2021-01-08,1.0127,1.0127,0.01,1.0127
2021-01-11,1.0127,1.0127,0.0,1.0127
2021-01-12,1.0131,1.0131,0.04,1.0131
2021-01-13,1.0137,1.0137,0.06,1.0137
2021-01-14,1.0138,1.0138,0.01,1.0138
2021-01-15,1.0126,1.0126,-0.12,1.0126
2021-01-18,1.0119,1.0119,-0.07,1.0119
2021-01-19,1.0115,1.0115,-0.04,1.0115
2021-01-20,1.012,1.012,0.05,1.012
2021-01-21,1.0129,1.0129,0.09,1.0129
2021-01-22,1.0128,1.0128,-0.01,1.0128
2021-01-25,1.0127,1.0127,-0.01,1.0127
2021-01-26,1.0114,1.0114,-0.13,1.0114
2021-01-27,1.0112,1.0112,-0.02,1.0112
2021-01-28,1.0097,1.0097,-0.15,1.0097
2021-01-29,1.0098,1.0098,0.01,1.0098
2021-02-01,1.0108,1.0108,0.1,1.0108
2021-02-02,1.0109,1.0109,0.01,1.0109
2021-02-03,1.0103,1.0103,-0.06,1.0103
2021-02-04,1.0098,1.0098,-0.05,1.0098
2021-02-05,1.0097,1.0097,-0.01,1.0097
2021-02-08,1.0099,1.0099,0.02,1.0099
2021-02-09,1.0105,1.0105,0.06,1.0105
2021-02-10,1.0109,1.0109,0.04,1.0109
2021-02-18,1.0113,1.0113,0.04,1.0113
2021-02-19,1.0118,1.0118,0.05,1.0118
2021-02-22,1.0122,1.0122,0.04,1.0122
2021-02-23,1.0125,1.0125,0.03,1.0125
2021-02-24,1.0129,1.0129,0.04,1.0129
2021-02-25,1.0128,1.0128,-0.01,1.0128
2021-02-26,1.0127,1.0127,-0.01,1.0127
2021-03-01,1.013,1.013,0.03,1.013
2021-03-02,1.0131,1.0131,0.01,1.0131
2021-03-03,1.0132,1.0132,0.01,1.0132
2021-03-04,1.0133,1.0133,0.01,1.0133
2021-03-05,1.0135,1.0135,0.02,1.0135
2021-03-08,1.0138,1.0138,0.03,1.0138
2021-03-09,1.0138,1.0138,0.0,1.0138
2021-03-10,1.014,1.014,0.02,1.014
2021-03-11,1.0141,1.0141,0.01,1.0141
2021-03-12,1.0141,1.0141,0.0,1.0141
2021-03-15,1.0142,1.0142,0.01,1.0142
2021-03-16,1.0143,1.0143,0.01,1.0143
2021-03-17,1.0146,1.0146,0.03,1.0146
2021-03-18,1.0146,1.0146,0.0,1.0146
2021-03-19,1.0149,1.0149,0.03,1.0149
2021-03-22,1.0152,1.0152,0.03,1.0152
2021-03-23,1.0153,1.0153,0.01,1.0153
2021-03-24,1.0156,1.0156,0.03,1.0156
2021-03-25,1.0157,1.0157,0.01,1.0157
2021-03-26,1.0156,1.0156,-0.01,1.0156
2021-03-29,1.0157,1.0157,0.01,1.0157
2021-03-30,1.016,1.016,0.03,1.016
2021-03-31,1.0162,1.0162,0.02,1.0162
