年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-05-21,2020-05-21,0.0200,2020-05-22
2020年,2020-02-06,2020-02-06,0.0100,2020-02-07
2019年,2019-10-25,2019-10-25,0.0070,2019-10-28
2019年,2019-08-07,2019-08-07,0.0050,2019-08-08
