年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-05,2021-01-05,0.2450,2021-01-07
2020年,2020-07-07,2020-07-07,0.0480,2020-07-09
2016年,2016-01-15,2016-01-15,0.2500,2016-01-19
