年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-11-26,2020-11-26,0.2750,2020-11-27
2020年,2020-06-23,2020-06-23,0.2497,2020-06-24
2019年,2019-10-21,2019-10-21,0.2211,2019-10-22
2019年,2019-06-19,2019-06-19,0.2699,2019-06-20
2017年,2017-03-24,2017-03-24,0.5290,2017-03-27
2014年,2014-06-20,2014-06-20,0.3700,2014-06-23
