年份,权益登记日,除息日,每份分红,分红发放日
2016年,2016-10-26,2016-10-26,0.3600,2016-10-27
2011年,2011-01-17,2011-01-17,0.0100,2011-01-18
2010年,2010-01-14,2010-01-14,0.0100,2010-01-15
