年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-17,2020-12-17,0.0099,2020-12-18
2020年,2020-09-10,2020-09-10,0.0100,2020-09-11
2020年,2020-05-21,2020-05-21,0.0170,2020-05-22
2020年,2020-01-13,2020-01-13,0.0150,2020-01-14
2019年,2019-09-24,2019-09-24,0.0170,2019-09-25
2019年,2019-02-21,2019-02-21,0.0176,2019-02-22
2018年,2018-09-20,2018-09-20,0.0232,2018-09-21
