年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-13,2021-01-13,0.2150,2021-01-15
2020年,2020-10-20,2020-10-20,0.1920,2020-10-22
2020年,2020-07-09,2020-07-09,0.2560,2020-07-13
2015年,2015-07-17,2015-07-17,0.1650,2015-07-21
2015年,2015-04-17,2015-04-17,0.0450,2015-04-21
