年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-17,2020-06-17,0.0110,2020-06-19
2020年,2020-03-19,2020-03-19,0.0170,2020-03-23
2020年,2020-01-20,2020-01-20,0.0330,2020-01-22
2019年,2019-03-25,2019-03-25,0.0200,2019-03-27
