年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-10,2020-12-10,0.0100,2020-12-11
2020年,2020-06-15,2020-06-15,0.0280,2020-06-16
2020年,2020-04-23,2020-04-23,0.0100,2020-04-24
2019年,2019-12-09,2019-12-09,0.0150,2019-12-10
2019年,2019-06-24,2019-06-24,0.0150,2019-06-25
2019年,2019-03-28,2019-03-28,0.0100,2019-03-29
2018年,2018-11-07,2018-11-07,0.0140,2018-11-08
