年份,权益登记日,除息日,每份分红,分红发放日
2019年,2019-09-18,2019-09-18,0.2600,2019-09-19
2018年,2018-10-18,2018-10-18,0.2800,2018-10-19
2017年,2017-09-26,2017-09-26,0.5800,2017-09-27
2016年,2016-10-20,2016-10-20,0.5800,2016-10-21
2013年,2013-01-21,2013-01-21,0.0800,2013-01-22
