年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-28,2020-12-28,0.0550,2020-12-30
2019年,2019-12-13,2019-12-13,0.0560,2019-12-17
2016年,2016-12-23,2016-12-23,0.0350,2016-12-27
