年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-01-21,2021-01-21,0.4168,2021-01-22
2020年,2020-01-09,2020-01-09,0.1420,2020-01-10
2019年,2019-01-09,2019-01-09,0.0100,2019-01-10
2018年,2018-01-11,2018-01-11,0.1270,2018-01-12
2017年,2017-01-19,2017-01-19,0.0062,2017-01-20
2016年,2016-01-21,2016-01-21,0.1600,2016-01-22
2015年,2015-01-21,2015-01-21,0.0130,2015-01-22
2011年,2011-01-11,2011-01-12,0.0500,2011-01-13
2010年,2010-01-18,2010-01-19,0.0200,2010-01-20
2009年,2009-11-16,2009-11-17,0.0150,2009-11-18
