年份,权益登记日,除息日,每份分红,分红发放日
2016年,2016-01-15,2016-01-14,0.0600,2016-01-22
2015年,2015-01-15,2015-01-14,0.0416,2015-01-22
2014年,2014-01-15,2014-01-14,0.0234,2014-01-22
2013年,2013-10-18,2013-10-17,0.0175,2013-10-25
