年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-08-11,2020-08-11,0.0110,2020-08-13
2020年,2020-07-13,2020-07-13,0.0525,2020-07-15
2020年,2020-06-22,2020-06-22,0.0550,2020-06-24
2018年,2018-04-23,2018-04-23,0.0570,2018-04-25
