年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-03-19,2020-03-19,0.0500,2020-03-23
2018年,2018-12-28,2018-12-28,0.0300,2019-01-03
2018年,2018-06-27,2018-06-27,0.0519,2018-06-29
