年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-07,2020-12-07,0.0310,2020-12-09
2020年,2020-04-24,2020-04-24,0.0330,2020-04-28
2018年,2018-06-05,2018-06-05,0.0430,2018-06-07
2015年,2015-01-14,2015-01-14,0.0280,2015-01-16
2013年,2013-01-16,2013-01-16,0.0130,2013-01-18
2012年,2012-01-17,2012-01-17,0.0020,2012-01-19
