年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-05-19,2020-05-19,0.0092,2020-05-20
2020年,2020-03-23,2020-03-23,0.0102,2020-03-24
2019年,2019-12-19,2019-12-19,0.0102,2019-12-20
