年份,权益登记日,除息日,每份分红,分红发放日
2018年,2018-09-20,2018-09-20,0.0493,2018-09-25
2018年,2018-06-25,2018-06-25,0.1943,2018-06-27
2017年,2017-03-20,2017-03-20,0.2389,2017-03-22
2016年,2016-11-25,2016-11-25,0.3990,2016-11-29
