年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-06-17,2020-06-17,0.0083,2020-06-18
2019年,2019-11-28,2019-11-28,0.0330,2019-11-29
2018年,2018-12-11,2018-12-11,0.0420,2018-12-12
2016年,2016-12-26,2016-12-26,0.1500,2016-12-27
