年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-01-14,2015-01-14,0.1130,2015-01-16
2013年,2013-01-16,2013-01-16,0.0250,2013-01-18
2011年,2011-01-20,2011-01-20,0.0720,2011-01-24
2010年,2010-01-19,2010-01-19,0.0660,2010-01-21
2008年,2008-12-15,2008-12-15,0.0700,2008-12-17
