年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-04-09,2020-04-09,0.1237,2020-04-13
2018年,2018-01-16,2018-01-16,0.1910,2018-01-18
2017年,2017-01-18,2017-01-18,0.0900,2017-01-20
2016年,2016-01-20,2016-01-20,0.5000,2016-01-22
2015年,2015-01-20,2015-01-20,0.1400,2015-01-22
2014年,2014-01-20,2014-01-20,0.0600,2014-01-22
2011年,2011-01-12,2011-01-12,0.1600,2011-01-14
2010年,2010-01-19,2010-01-19,0.1700,2010-01-21
