年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-14,2020-12-14,0.0680,2020-12-15
2020年,2020-09-28,2020-09-28,0.0720,2020-09-29
2015年,2015-04-27,2015-04-27,0.4000,2015-04-28
2014年,2014-12-30,2014-12-30,0.4000,2014-12-31
