年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-22,2020-12-22,0.1240,2020-12-23
2020年,2020-11-27,2020-11-27,0.1400,2020-11-30
2020年,2020-11-10,2020-11-10,0.1450,2020-11-11
2019年,2019-12-13,2019-12-13,0.0800,2019-12-16
2019年,2019-11-25,2019-11-25,0.0550,2019-11-26
2019年,2019-11-08,2019-11-08,0.0800,2019-11-11
2019年,2019-08-29,2019-08-29,0.0860,2019-08-30
2019年,2019-06-18,2019-06-18,0.0810,2019-06-19
