年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-11-23,2020-11-23,0.0200,2020-11-24
2020年,2020-07-14,2020-07-14,0.0460,2020-07-15
2018年,2018-07-16,2018-07-16,0.0400,2018-07-17
2017年,2017-07-20,2017-07-20,0.0500,2017-07-21
