年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-12-30,2020-12-30,0.0100,2020-12-31
2020年,2020-10-29,2020-10-29,0.0100,2020-10-30
2020年,2020-08-28,2020-08-28,0.0100,2020-08-31
2020年,2020-06-29,2020-06-29,0.0100,2020-06-30
2020年,2020-04-28,2020-04-28,0.0100,2020-04-29
2020年,2020-02-24,2020-02-24,0.0100,2020-02-25
2019年,2019-12-23,2019-12-23,0.0250,2019-12-24
2019年,2019-10-23,2019-10-23,0.0500,2019-10-24
