年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-10-20,2020-10-20,0.0300,2020-10-22
2020年,2020-07-09,2020-07-09,0.0140,2020-07-13
2020年,2020-01-13,2020-01-13,0.0037,2020-01-15
