年份,权益登记日,除息日,每份分红,分红发放日
2021年,2021-03-12,2021-03-12,0.0500,2021-03-15
2021年,2021-01-13,2021-01-13,0.0500,2021-01-14
2020年,2020-11-25,2020-11-25,0.0500,2020-11-26
2020年,2020-09-24,2020-09-24,0.0600,2020-09-25
2020年,2020-07-24,2020-07-24,0.0450,2020-07-27
2017年,2017-11-14,2017-11-14,0.1000,2017-11-15
