年份,权益登记日,除息日,每份分红,分红发放日
2015年,2015-06-24,2015-06-24,0.3000,2015-06-26
2013年,2013-05-30,2013-05-30,0.0440,2013-06-03
2011年,2011-06-22,2011-06-22,0.0630,2011-06-24
2010年,2010-11-24,2010-11-24,0.0260,2010-11-26
2010年,2010-08-25,2010-08-25,0.0250,2010-08-27
2009年,2009-08-18,2009-08-18,0.0210,2009-08-20
2009年,2009-07-20,2009-07-20,0.0140,2009-07-22
2009年,2009-05-25,2009-05-25,0.0130,2009-05-27
