年份,权益登记日,除息日,每份分红,分红发放日
2016年,2016-04-19,2016-04-19,0.2000,2016-04-21
2015年,2015-01-23,2015-01-23,0.0080,2015-01-27
2007年,2007-03-16,2007-03-16,0.4500,2007-03-20
2006年,2006-12-15,2006-12-15,0.5300,2006-12-19
2006年,2006-04-14,2006-04-14,0.0300,2006-04-18
